Date,SGD_GDP_Billions,USD_GDP_Billions,Singapore,USA,SG_Interest_Rate,US_Interest_Rate,SP500,STI,ExchangeRate,Daily Exports(millions),Daily Imports(millions),Daily Balance(millions),FOREIGN RESERVES (US$ MILLION),GoldPrice,DXI
2014-09-26,103.6622222,17906.08728,0.6,-0.36,0.08,0.09,1982.8,3292.209961,1.2747,81.82666666666667,50.18,31.646666666666665,264673.1,1215.4,85.139999
2014-09-29,103.8080089,17909.68231,0.6,-0.36,0.08,0.09,1977.8,3289.719971,1.274,81.82666666666667,50.18,31.646666666666665,264496.82,1218.8,85.620003
2014-09-30,103.8566044,17910.88066,0.6,-0.36,0.08,0.09,1972.3,3276.73999,1.2757,81.82666666666667,50.18,31.646666666666665,264438.06,1211.6,85.610001
2014-10-01,103.9052,17912.079,0.6,-0.36,0.12,0.09,1946.2,3264.090088,1.2721,95.2967741935484,46.78064516129032,48.516129032258064,264379.3,1215.5,85.910004
2014-10-02,103.8992538,17913.70749,0.6,-0.36,0.12,0.09,1946.2,3228.709961,1.2718,95.2967741935484,46.78064516129032,48.516129032258064,264255.8774193548,1215.1,85.860001
2014-10-03,103.8933075,17915.33599,0.6,-0.36,0.12,0.09,1967.9,3253.23999,1.2824,95.2967741935484,46.78064516129032,48.516129032258064,264132.4548387097,1192.9,85.629997
2014-10-06,103.8754688,17920.22147,0.6,-0.36,0.12,0.09,1964.8,,1.2763,95.2967741935484,46.78064516129032,48.516129032258064,263762.18709677417,1207.3,86.639999
2014-10-07,103.8695226,17921.84997,0.6,-0.36,0.12,0.09,1935.1,3243.98999,1.2753,95.2967741935484,46.78064516129032,48.516129032258064,263638.76451612904,1212.4,85.779999
2014-10-08,103.8635763,17923.47846,0.6,-0.36,0.12,0.09,1968.9,3226.709961,1.2733,95.2967741935484,46.78064516129032,48.516129032258064,263515.34193548386,1206.0,85.589996
2014-10-09,103.8576301,17925.10696,0.6,-0.36,0.12,0.09,1928.2,3259.25,1.2715,95.2967741935484,46.78064516129032,48.516129032258064,263391.9193548387,1225.3,85.269997
2014-10-10,103.8516839,17926.73545,0.6,-0.36,0.12,0.09,1906.1,3223.870117,1.2755,95.2967741935484,46.78064516129032,48.516129032258064,263268.49677419354,1221.7,85.550003
2014-10-13,103.8338452,17931.62094,0.6,-0.36,0.12,0.09,1874.7,3202.149902,1.2721,95.2967741935484,46.78064516129032,48.516129032258064,262898.22903225804,1230.0,85.82
2014-10-14,103.8278989,17933.24943,0.6,-0.36,0.12,0.09,1877.7,3194.399902,1.276,95.2967741935484,46.78064516129032,48.516129032258064,262774.8064516129,1234.3,85.260002
2014-10-15,103.8219527,17934.87792,0.6,-0.36,0.12,0.09,1862.5,3198.719971,1.2717,95.2967741935484,46.78064516129032,48.516129032258064,262651.3838709677,1244.8,85.900002
2014-10-16,103.8160065,17936.50642,0.6,-0.36,0.12,0.09,1862.8,3154.209961,1.2743,95.2967741935484,46.78064516129032,48.516129032258064,262527.9612903226,1241.2,84.910004
2014-10-17,103.8100602,17938.13491,0.6,-0.36,0.12,0.09,1886.8,3167.72998,1.2753,95.2967741935484,46.78064516129032,48.516129032258064,262404.5387096774,1239.0,84.910004
2014-10-20,103.7922215,17943.0204,0.6,-0.36,0.12,0.09,1904.0,3181.050049,1.2696,95.2967741935484,46.78064516129032,48.516129032258064,262034.27096774196,1244.7,85.209999
2014-10-21,103.7862753,17944.64889,0.6,-0.36,0.12,0.09,1941.3,3202.73999,1.2715,95.2967741935484,46.78064516129032,48.516129032258064,261910.8483870968,1251.7,85.019997
2014-10-22,103.780329,17946.27739,0.6,-0.36,0.12,0.09,1927.1,3202.73999,1.2733,95.2967741935484,46.78064516129032,48.516129032258064,261787.4258064516,1245.5,85.400002
2014-10-23,103.7743828,17947.90588,0.6,-0.36,0.12,0.09,1950.8,,1.2772,95.2967741935484,46.78064516129032,48.516129032258064,261664.0032258065,1229.1,85.739998
2014-10-24,103.7684366,17949.53438,0.6,-0.36,0.12,0.09,1964.6,3222.550049,1.2754,95.2967741935484,46.78064516129032,48.516129032258064,261540.5806451613,1231.8,85.830002
2014-10-27,103.7505978,17954.41986,0.6,-0.36,0.12,0.09,1961.6,3226.110107,1.2746,95.2967741935484,46.78064516129032,48.516129032258064,261170.3129032258,1229.3,85.690002
2014-10-28,103.7446516,17956.04835,0.6,-0.36,0.12,0.09,1985.0,3211.649902,1.2721,95.2967741935484,46.78064516129032,48.516129032258064,261046.89032258064,1229.4,85.57
2014-10-29,103.7387054,17957.67685,0.6,-0.36,0.12,0.09,1982.3,3224.030029,1.2778,95.2967741935484,46.78064516129032,48.516129032258064,260923.46774193548,1224.9,85.400002
2014-10-30,103.7327591,17959.30534,0.6,-0.36,0.12,0.09,1994.7,3234.310059,1.2776,95.2967741935484,46.78064516129032,48.516129032258064,260800.04516129036,1198.6,85.980003
2014-10-31,103.7268129,17960.93384,0.6,-0.36,0.12,0.09,2018.0,3274.25,1.2865,95.2967741935484,46.78064516129032,48.516129032258064,260676.6225806452,1171.6,86.18
2014-11-03,103.7085778,17965.92789,0.6,-0.36,0.2,0.09,2017.8,3290.840088,1.291,84.27,37.05333333333333,47.21666666666667,260307.0133333333,1169.8,87.080002
2014-11-04,103.7024333,17967.61067,0.6,-0.36,0.2,0.09,2012.1,3281.570068,1.2891,84.27,37.05333333333333,47.21666666666667,260183.92,1167.7,87.25
2014-11-05,103.6962889,17969.29344,0.6,-0.36,0.2,0.09,2023.6,3287.540039,1.2937,84.27,37.05333333333333,47.21666666666667,260060.8266666667,1145.7,87.019997
2014-11-06,103.6901444,17970.97622,0.6,-0.36,0.2,0.09,2031.2,3290.959961,1.2962,84.27,37.05333333333333,47.21666666666667,259937.7333333333,1142.6,87.410004
2014-11-07,103.684,17972.659,0.6,-0.36,0.2,0.09,2031.9,3286.389893,1.2888,84.27,37.05333333333333,47.21666666666667,259814.64,1169.8,88.050003
2014-11-10,103.6655667,17977.70733,0.6,-0.36,0.2,0.09,2038.3,3301.0,1.2911,84.27,37.05333333333333,47.21666666666667,259445.36,1159.8,87.559998
2014-11-11,103.6594222,17979.39011,0.6,-0.36,0.2,0.09,2039.7,3292.149902,1.2909,84.27,37.05333333333333,47.21666666666667,259322.26666666663,1163.0,87.800003
2014-11-12,103.6532778,17981.07289,0.6,-0.36,0.2,0.09,2038.2,3283.709961,1.2904,84.27,37.05333333333333,47.21666666666667,259199.1733333333,1159.1,87.620003
2014-11-13,103.6471333,17982.75567,0.6,-0.36,0.2,0.09,2039.3,3304.929932,1.2918,84.27,37.05333333333333,47.21666666666667,259076.08,1161.5,87.809998
2014-11-14,103.6409889,17984.43844,0.6,-0.36,0.2,0.09,2039.8,3315.669922,1.2973,84.27,37.05333333333333,47.21666666666667,258952.98666666663,1185.6,87.830002
2014-11-17,103.6225556,17989.48678,0.6,-0.36,0.2,0.09,2041.3,3288.669922,1.2985,84.27,37.05333333333333,47.21666666666667,258583.7066666667,1183.5,87.540001
2014-11-18,103.6164111,17991.16956,0.6,-0.36,0.2,0.09,2051.8,3313.72998,1.298,84.27,37.05333333333333,47.21666666666667,258460.6133333333,1197.1,87.93
2014-11-19,103.6102667,17992.85233,0.6,-0.36,0.2,0.09,2048.7,3334.560059,1.3057,84.27,37.05333333333333,47.21666666666667,258337.52,1193.9,87.68
2014-11-20,103.6041222,17994.53511,0.6,-0.36,0.2,0.09,2052.8,3315.600098,1.3003,84.27,37.05333333333333,47.21666666666667,258214.42666666667,1190.9,87.68
2014-11-21,103.5979778,17996.21789,0.6,-0.36,0.2,0.09,2063.5,3345.320068,1.2998,84.27,37.05333333333333,47.21666666666667,258091.3333333333,1197.7,87.629997
2014-11-24,103.5795444,18001.26622,0.6,-0.36,0.2,0.09,2069.4,3340.530029,1.3029,84.27,37.05333333333333,47.21666666666667,257722.05333333332,1195.7,88.279999
2014-11-25,103.5734,18002.949,0.6,-0.36,0.2,0.09,2067.0,3344.98999,1.3007,84.27,37.05333333333333,47.21666666666667,257598.96,1197.1,88.199997
2014-11-26,103.5672556,18004.63178,0.6,-0.36,0.2,0.09,2072.8,3349.659912,1.2976,84.27,37.05333333333333,47.21666666666667,257475.86666666667,1196.6,87.849998
2014-11-28,103.5549667,18007.99733,0.6,-0.36,0.2,0.09,2067.6,3350.5,1.3043,84.27,37.05333333333333,47.21666666666667,257229.68,1175.5,88.07
2014-12-01,103.5365333,18013.04567,0.6,-0.36,0.25,0.12,2053.4,3305.639893,1.3067,77.24193548387096,42.403225806451616,34.83870967741935,256860.4,1218.1,88.230003
2014-12-02,103.5305871,18014.67416,0.6,-0.36,0.25,0.12,2066.6,3322.320068,1.3117,77.24193548387096,42.403225806451616,34.83870967741935,256686.3193548387,1199.4,87.980003
2014-12-03,103.5246409,18016.30266,0.6,-0.36,0.25,0.12,2074.3,3303.389893,1.3126,77.24193548387096,42.403225806451616,34.83870967741935,256512.23870967745,1208.7,88.599998
2014-12-04,103.5186946,18017.93115,0.6,-0.36,0.25,0.12,2071.9,3304.820068,1.3122,77.24193548387096,42.403225806451616,34.83870967741935,256338.1580645161,1207.7,88.940002
2014-12-05,103.5127484,18019.55965,0.6,-0.36,0.25,0.12,2075.4,3324.389893,1.3226,77.24193548387096,42.403225806451616,34.83870967741935,256164.07741935484,1190.4,88.580002
2014-12-08,103.4949097,18024.44513,0.6,-0.36,0.25,0.12,2060.3,3297.840088,1.3197,77.24193548387096,42.403225806451616,34.83870967741935,255641.83548387096,1194.9,89.400002
2014-12-09,103.4889634,18026.07362,0.6,-0.36,0.25,0.12,2059.8,3319.840088,1.3164,77.24193548387096,42.403225806451616,34.83870967741935,255467.7548387097,1232.0,89.18
2014-12-10,103.4830172,18027.70212,0.6,-0.36,0.25,0.12,2026.1,3325.810059,1.3117,77.24193548387096,42.403225806451616,34.83870967741935,255293.6741935484,1229.4,88.650002
2014-12-11,103.477071,18029.33061,0.6,-0.36,0.25,0.12,2035.3,3318.699951,1.3129,77.24193548387096,42.403225806451616,34.83870967741935,255119.59354838709,1225.6,87.949997
2014-12-12,103.4711247,18030.95911,0.6,-0.36,0.25,0.12,2002.3,3324.129883,1.314,77.24193548387096,42.403225806451616,34.83870967741935,254945.5129032258,1222.5,88.589996
2014-12-15,103.453286,18035.84459,0.6,-0.36,0.25,0.12,1989.6,3294.139893,1.3128,77.24193548387096,42.403225806451616,34.83870967741935,254423.27096774196,1207.7,88.209999
2014-12-16,103.4473398,18037.47309,0.6,-0.36,0.25,0.12,1972.7,3215.090088,1.3029,77.24193548387096,42.403225806451616,34.83870967741935,254249.19032258063,1194.3,88.440002
2014-12-17,103.4413935,18039.10158,0.6,-0.36,0.25,0.12,2012.9,3227.22998,1.3107,77.24193548387096,42.403225806451616,34.83870967741935,254075.10967741936,1194.5,88.019997
2014-12-18,103.4354473,18040.73008,0.6,-0.36,0.25,0.12,2061.2,3243.649902,1.3139,77.24193548387096,42.403225806451616,34.83870967741935,253901.02903225803,1194.8,89.129997
2014-12-19,103.4295011,18042.35857,0.6,-0.36,0.25,0.12,2070.7,3279.530029,1.3149,77.24193548387096,42.403225806451616,34.83870967741935,253726.9483870968,1196.0,89.239998
2014-12-22,103.4116624,18047.24405,0.6,-0.36,0.25,0.12,2078.5,3330.959961,1.3187,77.24193548387096,42.403225806451616,34.83870967741935,253204.7064516129,1179.8,89.629997
2014-12-23,103.4057161,18048.87255,0.6,-0.36,0.25,0.12,2082.2,3332.51001,1.3252,77.24193548387096,42.403225806451616,34.83870967741935,253030.6258064516,1178.0,89.769997
2014-12-24,103.3997699,18050.50104,0.6,-0.36,0.25,0.12,2081.9,3332.51001,1.3234,77.24193548387096,42.403225806451616,34.83870967741935,252856.54516129036,1173.5,90.040001
2014-12-26,103.3878774,18053.75803,0.6,-0.36,0.25,0.12,2088.8,3332.51001,1.3243,77.24193548387096,42.403225806451616,34.83870967741935,252508.3838709677,1195.3,89.870003
2014-12-29,103.3700387,18058.64352,0.6,-0.36,0.25,0.12,2090.6,3367.689941,1.3232,77.24193548387096,42.403225806451616,34.83870967741935,251986.14193548387,1181.9,89.980003
2014-12-30,103.3640925,18060.27201,0.6,-0.36,0.25,0.12,2080.3,3366.110107,1.3216,77.24193548387096,42.403225806451616,34.83870967741935,251812.06129032257,1200.4,90.190002
2014-12-31,103.3581462,18061.90051,0.6,-0.36,0.25,0.12,2058.9,3365.149902,1.3256,77.24193548387096,42.403225806451616,34.83870967741935,251637.9806451613,1184.1,89.93
2015-01-02,103.3634849,18065.85432,6.63,3.84,0.39,0.11,2058.2,3370.590088,1.3313,73.79354838709678,40.99032258064516,32.803225806451614,251439.3096774193,1186.2,90.360001
2015-01-05,103.3973398,18072.83029,6.63,3.84,0.39,0.11,2020.6,3328.280029,1.3353,73.79354838709678,40.99032258064516,32.803225806451614,251365.5387096774,1204.0,91.129997
2015-01-06,103.4086247,18075.15561,6.63,3.84,0.39,0.11,2002.6,3281.949951,1.3333,73.79354838709678,40.99032258064516,32.803225806451614,251340.9483870968,1219.4,91.379997
2015-01-07,103.4199097,18077.48094,6.63,3.84,0.39,0.11,2025.9,3298.360107,1.3386,73.79354838709678,40.99032258064516,32.803225806451614,251316.35806451613,1210.7,91.75
2015-01-08,103.4311946,18079.80626,6.63,3.84,0.39,0.11,2062.1,3345.110107,1.3366,73.79354838709678,40.99032258064516,32.803225806451614,251291.76774193547,1208.5,91.940002
2015-01-09,103.4424796,18082.13158,6.63,3.84,0.39,0.11,2044.8,3338.439941,1.3335,73.79354838709678,40.99032258064516,32.803225806451614,251267.17741935485,1216.1,92.309998
2015-01-12,103.4763344,18089.10755,6.63,3.84,0.39,0.11,2028.3,3344.889893,1.3343,73.79354838709678,40.99032258064516,32.803225806451614,251193.4064516129,1232.8,91.879997
2015-01-13,103.4876194,18091.43287,6.63,3.84,0.39,0.11,2023.0,3341.070068,1.3335,73.79354838709678,40.99032258064516,32.803225806451614,251168.81612903223,1234.4,92.029999
2015-01-14,103.4989043,18093.75819,6.63,3.84,0.39,0.11,2011.3,3326.159912,1.3343,73.79354838709678,40.99032258064516,32.803225806451614,251144.2258064516,1234.5,92.230003
2015-01-15,103.5101892,18096.08352,6.63,3.84,0.39,0.11,1992.7,3338.840088,1.3263,73.79354838709678,40.99032258064516,32.803225806451614,251119.63548387095,1264.8,92.160004
2015-01-16,103.5214742,18098.40884,6.63,3.84,0.39,0.11,2019.4,3300.679932,1.326,73.79354838709678,40.99032258064516,32.803225806451614,251095.04516129036,1276.9,92.099998
2015-01-20,103.566614,18107.71013,6.63,3.84,0.39,0.11,2022.5,3334.02002,1.337,73.79354838709678,40.99032258064516,32.803225806451614,250996.6838709677,1294.7,92.660004
2015-01-21,103.5778989,18110.03545,6.63,3.84,0.39,0.11,2032.1,3354.459961,1.3357,73.79354838709678,40.99032258064516,32.803225806451614,250972.09354838709,1293.7,93.07
2015-01-22,103.5891839,18112.36077,6.63,3.84,0.39,0.11,2063.2,3370.290039,1.3393,73.79354838709678,40.99032258064516,32.803225806451614,250947.5032258065,1300.7,92.889999
2015-01-23,103.6004688,18114.6861,6.63,3.84,0.39,0.11,2051.8,3411.5,1.3448,73.79354838709678,40.99032258064516,32.803225806451614,250922.9129032258,1292.6,94.209999
2015-01-26,103.6343237,18121.66206,6.63,3.84,0.39,0.11,2057.1,3398.52002,1.345,73.79354838709678,40.99032258064516,32.803225806451614,250849.14193548387,1279.4,95.199997
2015-01-27,103.6456086,18123.98739,6.63,3.84,0.39,0.11,2029.5,3412.199951,1.3387,73.79354838709678,40.99032258064516,32.803225806451614,250824.5516129032,1291.7,94.93
2015-01-28,103.6568935,18126.31271,6.63,3.84,0.39,0.11,2002.2,3419.149902,1.3531,73.79354838709678,40.99032258064516,32.803225806451614,250799.9612903226,1285.9,94.209999
2015-01-29,103.6681785,18128.63803,6.63,3.84,0.39,0.11,2021.2,3419.050049,1.3538,73.79354838709678,40.99032258064516,32.803225806451614,250775.37096774197,1255.9,94.620003
2015-01-30,103.6794634,18130.96335,6.63,3.84,0.39,0.11,1995.0,3391.199951,1.3535,73.79354838709678,40.99032258064516,32.803225806451614,250750.78064516129,1279.2,94.660004
2015-02-02,103.7145274,18138.18846,6.63,3.84,0.34,0.11,2020.8,3423.350098,1.3521,70.42142857142856,42.42857142857143,27.99285714285714,250619.5428571429,1276.9,94.839996
2015-02-03,103.7270214,18140.76293,6.63,3.84,0.34,0.11,2050.0,3408.02002,1.3465,70.42142857142856,42.42857142857143,27.99285714285714,250537.4857142857,1260.3,94.57
2015-02-04,103.7395155,18143.33739,6.63,3.84,0.34,0.11,2041.5,3417.570068,1.3484,70.42142857142856,42.42857142857143,27.99285714285714,250455.42857142855,1264.5,93.739998
2015-02-05,103.7520095,18145.91186,6.63,3.84,0.34,0.11,2062.5,3406.580078,1.3448,70.42142857142856,42.42857142857143,27.99285714285714,250373.37142857144,1262.7,93.599998
2015-02-06,103.7645036,18148.48632,6.63,3.84,0.34,0.11,2055.5,3431.360107,1.353,70.42142857142856,42.42857142857143,27.99285714285714,250291.3142857143,1234.6,93.599998
2015-02-09,103.8019857,18156.20971,6.63,3.84,0.34,0.11,2046.7,3418.02002,1.3536,70.42142857142856,42.42857142857143,27.99285714285714,250045.14285714287,1241.5,94.68
2015-02-10,103.8144798,18158.78418,6.63,3.84,0.34,0.11,2068.6,3434.23999,1.3546,70.42142857142856,42.42857142857143,27.99285714285714,249963.08571428573,1232.2,94.519997
2015-02-11,103.8269738,18161.35864,6.63,3.84,0.34,0.11,2068.5,3444.570068,1.3609,70.42142857142856,42.42857142857143,27.99285714285714,249881.0285714286,1219.6,94.709999
2015-02-12,103.8394679,18163.93311,6.63,3.84,0.34,0.11,2088.5,3419.169922,1.3564,70.42142857142856,42.42857142857143,27.99285714285714,249798.97142857144,1220.7,94.889999
2015-02-13,103.8519619,18166.50757,6.63,3.84,0.34,0.11,2097.0,3426.219971,1.3552,70.42142857142856,42.42857142857143,27.99285714285714,249716.9142857143,1227.1,94.199997
2015-02-17,103.9019381,18176.80543,6.63,3.84,0.34,0.11,2100.3,3415.909912,1.3555,70.42142857142856,42.42857142857143,27.99285714285714,249388.6857142857,1208.6,94.400002
2015-02-18,103.9144321,18179.37989,6.63,3.84,0.34,0.11,2099.7,3435.659912,1.3558,70.42142857142856,42.42857142857143,27.99285714285714,249306.62857142856,1200.2,94.150002
2015-02-19,103.9269262,18181.95436,6.63,3.84,0.34,0.11,2097.4,,1.3581,70.42142857142856,42.42857142857143,27.99285714285714,249224.57142857145,1207.6,94.089996
2015-02-20,103.9394202,18184.52882,6.63,3.84,0.34,0.11,2110.3,,1.3604,70.42142857142856,42.42857142857143,27.99285714285714,249142.51428571428,1204.9,94.419998
2015-02-23,103.9769024,18192.25221,6.63,3.84,0.34,0.11,2109.7,3421.300049,1.3597,70.42142857142856,42.42857142857143,27.99285714285714,248896.34285714285,1200.8,94.32
2015-02-24,103.9893964,18194.82668,6.63,3.84,0.34,0.11,2115.5,3437.610107,1.3573,70.42142857142856,42.42857142857143,27.99285714285714,248814.2857142857,1197.3,94.580002
2015-02-25,104.0018905,18197.40114,6.63,3.84,0.34,0.11,2113.9,3440.830078,1.3533,70.42142857142856,42.42857142857143,27.99285714285714,248732.22857142857,1201.5,94.410004
2015-02-26,104.0143845,18199.97561,6.63,3.84,0.34,0.11,2110.7,3426.179932,1.3582,70.42142857142856,42.42857142857143,27.99285714285714,248650.17142857143,1210.1,94.199997
2015-02-27,104.0268786,18202.55007,6.63,3.84,0.34,0.11,2104.5,3402.860107,1.3627,70.42142857142856,42.42857142857143,27.99285714285714,248568.11428571428,1213.1,95.18
2015-03-02,104.0631516,18210.02432,6.63,3.84,0.3,0.11,2117.4,3403.889893,1.3654,87.21612903225805,44.274193548387096,42.93870967741936,248517.44193548383,1208.2,95.260002
2015-03-03,104.0744366,18212.34965,6.63,3.84,0.3,0.11,2107.8,3422.110107,1.3628,87.21612903225805,44.274193548387096,42.93870967741936,248630.88387096772,1204.4,95.489998
2015-03-04,104.0857215,18214.67497,6.63,3.84,0.3,0.11,2098.5,3415.530029,1.3678,87.21612903225805,44.274193548387096,42.93870967741936,248744.3258064516,1200.9,95.379997
2015-03-05,104.0970065,18217.00029,6.63,3.84,0.3,0.11,2101.0,3395.27002,1.371,87.21612903225805,44.274193548387096,42.93870967741936,248857.76774193547,1196.2,95.970001
2015-03-06,104.1082914,18219.32561,6.63,3.84,0.3,0.11,2071.3,3417.51001,1.3776,87.21612903225805,44.274193548387096,42.93870967741936,248971.20967741936,1164.3,96.360001
2015-03-09,104.1421462,18226.30158,6.63,3.84,0.3,0.11,2079.4,3404.570068,1.3807,87.21612903225805,44.274193548387096,42.93870967741936,249311.53548387095,1166.5,97.720001
2015-03-10,104.1534312,18228.6269,6.63,3.84,0.3,0.11,2044.2,3398.26001,1.3906,87.21612903225805,44.274193548387096,42.93870967741936,249424.97741935484,1160.1,97.779999
2015-03-11,104.1647161,18230.95223,6.63,3.84,0.3,0.11,2040.2,3378.590088,1.3891,87.21612903225805,44.274193548387096,42.93870967741936,249538.41935483876,1150.6,98.650002
2015-03-12,104.1760011,18233.27755,6.63,3.84,0.3,0.11,2065.9,3373.600098,1.3815,87.21612903225805,44.274193548387096,42.93870967741936,249651.8612903226,1151.9,99.699997
2015-03-13,104.187286,18235.60287,6.63,3.84,0.3,0.11,2053.4,3362.77002,1.3926,87.21612903225805,44.274193548387096,42.93870967741936,249765.30322580645,1152.4,99.190002
2015-03-16,104.2211409,18242.57884,6.63,3.84,0.3,0.11,2081.2,3376.040039,1.3905,87.21612903225805,44.274193548387096,42.93870967741936,250105.6290322581,1153.2,100.260002
2015-03-17,104.2324258,18244.90416,6.63,3.84,0.3,0.11,2074.3,3369.949951,1.3886,87.21612903225805,44.274193548387096,42.93870967741936,250219.07096774195,1148.2,99.669998
2015-03-18,104.2437108,18247.22948,6.63,3.84,0.3,0.11,2099.5,3361.75,1.3766,87.21612903225805,44.274193548387096,42.93870967741936,250332.5129032258,1151.3,99.599998
2015-03-19,104.2549957,18249.55481,6.63,3.84,0.3,0.11,2089.3,3386.159912,1.3874,87.21612903225805,44.274193548387096,42.93870967741936,250445.95483870967,1169.0,97.800003
2015-03-20,104.2662806,18251.88013,6.63,3.84,0.3,0.11,2108.1,3412.439941,1.3788,87.21612903225805,44.274193548387096,42.93870967741936,250559.3967741936,1184.6,99.040001
2015-03-23,104.3001355,18258.8561,6.63,3.84,0.3,0.11,2104.4,3410.129883,1.3648,87.21612903225805,44.274193548387096,42.93870967741936,250899.7225806452,1187.7,97.800003
2015-03-24,104.3114204,18261.18142,6.63,3.84,0.3,0.11,2091.5,3413.26001,1.3665,87.21612903225805,44.274193548387096,42.93870967741936,251013.16451612904,1191.4,96.93
2015-03-25,104.3227054,18263.50674,6.63,3.84,0.3,0.11,2061.1,3419.02002,1.371,87.21612903225805,44.274193548387096,42.93870967741936,251126.60645161293,1197.0,97.220001
2015-03-26,104.3339903,18265.83206,6.63,3.84,0.3,0.11,2056.2,3431.590088,1.3703,87.21612903225805,44.274193548387096,42.93870967741936,251240.0483870968,1204.8,96.910004
2015-03-27,104.3452753,18268.15739,6.63,3.84,0.3,0.11,2061.0,3450.100098,1.3695,87.21612903225805,44.274193548387096,42.93870967741936,251353.49032258065,1200.7,97.379997
2015-03-30,104.3791301,18275.13335,6.63,3.84,0.3,0.11,2086.2,3454.26001,1.3764,87.21612903225805,44.274193548387096,42.93870967741936,251693.81612903223,1185.3,97.389999
2015-03-31,104.3904151,18277.45868,6.63,3.84,0.3,0.11,2067.9,3447.01001,1.3721,87.21612903225805,44.274193548387096,42.93870967741936,251807.25806451612,1183.2,97.919998
2015-04-01,104.4017,18279.784,6.63,3.84,0.23,0.12,2059.7,3447.02002,1.3633,82.39,66.23666666666666,16.153333333333332,251920.7,1208.2,98.419998
2015-04-02,104.42197,18281.1378,6.63,3.84,0.23,0.12,2067.0,3453.75,1.3574,82.39,66.23666666666666,16.153333333333332,251862.97,1200.9,98.18
2015-04-06,104.50305,18286.553,6.63,3.84,0.23,0.12,2080.6,3452.909912,1.3535,82.39,66.23666666666666,16.153333333333332,251632.05,1218.6,96.739998
2015-04-07,104.52332,18287.9068,6.63,3.84,0.23,0.12,2076.3,3465.620117,1.3604,82.39,66.23666666666666,16.153333333333332,251574.32,1210.6,97.059998
2015-04-08,104.54359,18289.2606,6.63,3.84,0.23,0.12,2081.9,3460.679932,1.3567,82.39,66.23666666666666,16.153333333333332,251516.59,1203.1,97.870003
2015-04-09,104.56386,18290.6144,6.63,3.84,0.23,0.12,2091.2,3460.300049,1.3593,82.39,66.23666666666666,16.153333333333332,251458.86,1193.6,98.050003
2015-04-10,104.58413,18291.9682,6.63,3.84,0.23,0.12,2102.1,3472.379883,1.3681,82.39,66.23666666666666,16.153333333333332,251401.13,1204.6,98.970001
2015-04-13,104.64494,18296.0296,6.63,3.84,0.23,0.12,2092.4,3484.389893,1.3716,82.39,66.23666666666666,16.153333333333332,251227.94,1199.3,99.349998
2015-04-14,104.66521,18297.3834,6.63,3.84,0.23,0.12,2095.8,3521.080078,1.3601,82.39,66.23666666666666,16.153333333333332,251170.21,1192.6,99.449997
2015-04-15,104.68548,18298.7372,6.63,3.84,0.23,0.12,2106.6,3539.949951,1.3567,82.39,66.23666666666666,16.153333333333332,251112.48,1201.3,98.779999
2015-04-16,104.70575,18300.091,6.63,3.84,0.23,0.12,2105.0,3531.610107,1.3498,82.39,66.23666666666666,16.153333333333332,251054.75,1198.0,98.400002
2015-04-17,104.72602,18301.4448,6.63,3.84,0.23,0.12,2081.2,3525.189941,1.3458,82.39,66.23666666666666,16.153333333333332,250997.02,1203.1,97.629997
2015-04-20,104.78683,18305.5062,6.63,3.84,0.23,0.12,2100.4,3503.25,1.3482,82.39,66.23666666666666,16.153333333333332,250823.83,1193.7,97.309998
2015-04-21,104.8071,18306.86,6.63,3.84,0.23,0.12,2097.3,3508.610107,1.3514,82.39,66.23666666666666,16.153333333333332,250766.1,1203.1,97.940002
2015-04-22,104.82737,18308.2138,6.63,3.84,0.23,0.12,2108.0,3496.23999,1.3478,82.39,66.23666666666666,16.153333333333332,250708.37,1186.9,97.959999
2015-04-23,104.84764,18309.5676,6.63,3.84,0.23,0.12,2112.9,3502.75,1.3416,82.39,66.23666666666666,16.153333333333332,250650.64,1194.3,98.050003
2015-04-24,104.86791,18310.9214,6.63,3.84,0.23,0.12,2117.7,3513.0,1.332,82.39,66.23666666666666,16.153333333333332,250592.91,1175.0,97.330002
2015-04-27,104.92872,18314.9828,6.63,3.84,0.23,0.12,2108.9,3515.850098,1.3282,82.39,66.23666666666666,16.153333333333332,250419.72,1203.2,96.900002
2015-04-28,104.94899,18316.3366,6.63,3.84,0.23,0.12,2114.8,3495.090088,1.3174,82.39,66.23666666666666,16.153333333333332,250361.99,1213.9,96.790001
2015-04-29,104.96926,18317.6904,6.63,3.84,0.23,0.12,2106.8,3487.149902,1.321,82.39,66.23666666666666,16.153333333333332,250304.26,1210.0,96.129997
2015-04-30,104.98953,18319.0442,6.63,3.84,0.23,0.12,2085.5,3487.389893,1.3236,82.39,66.23666666666666,16.153333333333332,250246.53,1182.4,95.209999
2015-05-01,105.0098,18320.398,6.63,3.84,0.39,0.12,2108.3,,1.33,78.73870967741935,44.33548387096774,34.403225806451616,250188.8,1174.5,94.830002
2015-05-04,105.0686484,18324.32839,6.63,3.84,0.39,0.12,2114.5,3482.699951,1.3317,78.73870967741935,44.33548387096774,34.403225806451616,250487.95806451613,1186.8,95.220001
2015-05-05,105.0882645,18325.63852,6.63,3.84,0.39,0.12,2089.5,3471.189941,1.3319,78.73870967741935,44.33548387096774,34.403225806451616,250587.6774193548,1193.2,95.440002
